zip,lat,lng,population,density
79526,32.6443,-100.75192,978,2.0
79527,32.59637,-101.09939,179,1.1
79528,33.15936,-100.57982,568,0.6
79529,33.42911,-99.82915,1052,4.3
79530,32.09981,-99.78178,436,2.9
79532,32.40804,-100.71357,1014,3.1
79533,32.84898,-99.54739,525,1.1
79534,32.75559,-100.22273,322,1.8
79535,32.2219,-100.48421,133,0.3
79536,32.47333,-100.02859,6080,7.9
79537,32.28033,-100.21402,60,0.3
79538,31.97891,-99.69177,227,1.5
79539,33.36965,-99.89207,218,1.8
79540,33.15173,-100.06289,82,0.3
79541,32.15018,-99.81617,1432,3.8
79543,32.71864,-100.38724,1138,3.4
79544,33.30557,-99.86565,440,2.0
79545,32.41806,-100.57753,1778,3.0
79546,32.8792,-100.49136,1662,1.6
79547,33.20478,-99.91023,869,4.2
79548,33.06989,-99.93005,153,0.7
79549,32.90152,-100.90407,15505,7.0
79553,32.93785,-99.84022,3071,6.4
79556,32.48451,-100.39263,12593,12.9
79560,32.67514,-100.2094,23,0.1
79561,32.51974,-100.18369,556,1.5
79562,32.24168,-99.86766,4567,15.4
79563,32.42222,-99.90929,925,20.2
79565,32.37637,-101.08415,351,2.3
79566,32.15454,-100.1098,195,0.6
79567,31.97678,-99.97787,2924,3.5
79601,32.57226,-99.64921,26917,39.5
79602,32.33568,-99.6699,26588,84.4
79603,32.39904,-99.89222,23876,155.7
79605,32.43394,-99.78182,28257,993.5
79606,32.35477,-99.83139,29428,163.4
79607,32.42289,-99.83904,3636,167.5
79699,32.46221,-99.71502,121,777.3
79701,31.99239,-102.08105,27678,885.3
79703,31.97998,-102.13158,20638,1225.6
79705,32.09619,-102.0508,44516,216.4
79706,31.83622,-101.97025,32605,18.3
79707,32.03304,-102.21189,39881,217.0
79713,32.49861,-101.74554,962,1.9
79714,32.32947,-102.71323,18518,9.4
79718,30.99474,-103.73293,589,0.6
79719,31.46042,-103.4051,193,3.9
79720,32.20171,-101.51395,30432,11.9
79721,32.22491,-101.52737,466,4765.0
79730,31.19335,-103.06396,127,0.2
79731,31.4477,-102.56095,4319,3.8
79733,32.11036,-101.36683,439,582.2
79734,30.68526,-103.97911,1616,0.5
79735,30.74837,-102.85518,12962,4.0
79738,32.73625,-101.48269,426,0.5
79739,31.75515,-101.50668,862,0.8
79741,32.00833,-102.65675,215,0.9
79742,31.3605,-102.86027,593,2.7
79743,31.24911,-102.76766,278,1.2
79744,30.89083,-101.91305,1630,1.3
79745,31.85302,-103.03325,6160,4.3
79748,32.38784,-101.66889,387,3.0
79749,32.25551,-101.83419,557,3.8
79752,31.10993,-102.19225,1880,2.7
79754,31.81735,-103.49163,54,0.0
79755,31.51298,-101.96934,37,0.0
79756,31.54626,-102.88338,9558,23.3
79758,32.0112,-102.33569,2568,19.6
79759,31.80913,-102.69819,0,0.0
79761,31.85603,-102.3485,30243,1118.7
79762,31.92573,-102.35502,40141,508.8
79763,31.80766,-102.46744,34878,267.1
79764,31.88546,-102.47378,26805,189.8
79765,31.92205,-102.29878,24125,397.5
79766,31.71014,-102.36185,10712,13.6
79769,31.68212,-102.61973,0,0.0
79770,31.85389,-103.90585,0,0.0
79772,31.39852,-103.5867,12547,4.6
79776,31.77513,-102.55573,0,0.0
79777,31.47772,-103.16337,101,0.2
79778,31.25857,-101.97359,1299,2.4
79780,31.03937,-103.65754,70,1.6
79781,30.60111,-101.75348,107,0.1
79782,32.18599,-101.88823,3831,3.9
79783,32.3321,-102.05007,46,0.1
79785,31.32135,-103.94006,34,0.1
79788,31.60544,-102.98261,789,20.5
79789,31.75047,-103.1948,1380,15.7
79821,31.97677,-106.59822,6550,225.2
79830,29.89491,-103.49925,7672,2.5
79832,30.36316,-103.64934,233,726.2
79834,29.17102,-103.28736,373,0.2
79835,31.93555,-106.59491,12289,535.8
79836,31.56975,-106.2112,7481,149.8
79837,32.11472,-105.22792,203,0.1
79838,31.49362,-106.17024,4813,60.2
79839,31.36476,-105.68693,1163,1.4
79842,30.0151,-103.02301,273,0.1
79843,30.11987,-104.30359,2578,0.7
79845,29.65332,-104.39724,3326,7.2
79846,29.41684,-103.98559,139,0.2
79847,31.78975,-104.99032,181,0.1
79848,30.27747,-102.26187,804,0.4
79849,31.56449,-106.25275,13582,384.8
79851,31.2687,-105.26255,1386,1.2
79852,29.36484,-103.6029,614,0.5
79853,31.43559,-106.06493,2964,32.9
79854,30.6109,-104.62469,124,0.1
79855,30.92331,-104.85583,2159,1.8
79901,31.7597,-106.48049,8321,1460.2
79902,31.78431,-106.49768,18529,1095.4
79903,31.78622,-106.44194,15120,1914.3
79904,31.85005,-106.45417,33022,1066.8
79905,31.76665,-106.42523,22062,1297.1
79906,31.80906,-106.41954,6061,518.9
79907,31.7074,-106.32681,47850,1347.3
79908,31.82974,-106.37763,4253,925.3
79911,31.9361,-106.53569,9107,101.9
79912,31.84839,-106.53272,79126,1291.8
79915,31.74593,-106.37245,34731,1507.3
79916,31.86268,-106.38912,3109,99.5
79918,31.84691,-106.36936,268,13.5
79920,31.82261,-106.46037,28,78.6
79922,31.81126,-106.55823,7162,343.2
79924,31.90224,-106.41355,60399,1883.5
79925,31.79851,-106.36327,40241,889.9
79927,31.64566,-106.27359,43126,606.6
79928,31.67896,-106.11511,82792,152.3
79930,31.81078,-106.46846,25484,1314.1
79932,31.87753,-106.6068,29524,830.7
79934,31.95206,-106.434,27347,178.6
79935,31.76804,-106.33029,19073,2124.8
79936,31.77373,-106.29631,104427,1556.8
79938,31.85764,-106.03895,97851,96.8
80002,39.79405,-105.10845,20975,1246.6
80003,39.827,-105.06412,35381,2075.9
80004,39.81443,-105.12293,34580,1867.4
80005,39.85053,-105.13031,28883,952.6
80007,39.8665,-105.19875,18290,282.2
80010,39.73979,-104.86193,42010,3156.1
80011,39.74393,-104.78994,53334,1008.1
80012,39.69976,-104.83784,51389,2610.8
80013,39.66145,-104.76577,74732,2068.7
80014,39.66353,-104.83781,39277,2116.8
80015,39.62737,-104.79497,72155,1712.9
80016,39.59391,-104.72311,66479,795.2
80017,39.69914,-104.7735,39553,1665.8
80018,39.69071,-104.68096,17129,186.9
80019,39.78653,-104.6972,6141,84.5
80020,39.93121,-105.07407,53589,1046.8
80021,39.89105,-105.11448,35562,830.4
80022,39.86448,-104.78868,59556,289.0
80023,39.97407,-105.01011,26466,553.7
80024,39.84403,-104.91842,36,628.9
80025,39.92444,-105.29226,101,9.6
80026,40.01188,-105.0985,32549,558.3
80027,39.9508,-105.16354,33998,704.7
80030,39.83006,-105.03695,15945,2336.5
80031,39.87522,-105.04039,36350,1662.9
80033,39.77315,-105.10222,26841,1242.8
80045,39.74702,-104.83843,1615,697.6
80101,39.42503,-103.95395,449,0.5
80102,39.73237,-104.43874,5994,7.9
80103,39.78035,-104.09576,3505,3.7
80104,39.30213,-104.81967,36461,199.2
80105,39.62679,-103.96078,2023,2.0
80106,39.17646,-104.52975,4450,9.9
80107,39.41195,-104.57226,14976,37.4
80108,39.44441,-104.85321,35485,388.2
80109,39.36473,-104.90056,27795,412.9
80110,39.64612,-105.00928,23775,1439.3
80111,39.6124,-104.88025,31817,1127.7
80112,39.57288,-104.85854,36687,793.6
80113,39.64224,-104.96189,22619,1138.4
80116,39.30711,-104.71947,5393,22.6
80117,39.37203,-104.39978,2516,5.2
80118,39.19132,-104.8848,5950,17.5
80120,39.5929,-105.00949,29992,1384.2
80121,39.61045,-104.95421,17929,959.9
80122,39.5806,-104.95573,31575,1713.6
80123,39.61578,-105.0692,45364,1456.8
80124,39.53197,-104.89173,22472,924.6
80125,39.48546,-105.05737,13876,136.6
80126,39.54127,-104.96251,44482,1587.7
80127,39.52249,-105.15773,43826,254.9
80128,39.56167,-105.07914,36859,1133.1
80129,39.54521,-105.01203,29495,1617.5
80130,39.52918,-104.92448,25293,1420.4
80131,39.47627,-105.00899,258,179.6
80132,39.09183,-104.8576,29379,284.4
80133,39.1155,-104.90443,2480,322.5
80134,39.48282,-104.77957,77814,523.9
80135,39.27763,-105.13494,4333,4.5
80136,39.80729,-104.29613,5965,10.9
80137,39.70901,-104.59235,2015,7.1
80138,39.51649,-104.67114,35942,224.1
80202,39.75156,-104.99768,18233,6088.3
80203,39.73142,-104.98274,22355,7898.7
80204,39.73476,-105.0207,35518,2502.0
80205,39.75891,-104.96353,33856,2813.9
80206,39.73041,-104.95258,24555,3826.7
80207,39.76137,-104.91674,22382,2204.7
80209,39.70608,-104.9656,26794,2953.4
80210,39.6781,-104.96275,39155,2482.9
80211,39.76715,-105.02006,37441,3202.4
80212,39.77174,-105.04819,20426,2213.4
80214,39.74205,-105.07123,26759,2213.0
80215,39.74412,-105.1158,19684,1392.3
80216,39.78659,-104.96187,16610,633.0
80218,39.73119,-104.97073,19364,4723.7
80219,39.69496,-105.03432,60095,3143.4
80220,39.73375,-104.91648,36311,2711.3
80221,39.81555,-105.0103,40938,1739.8
80222,39.6713,-104.92828,23298,2351.8
80223,39.69646,-105.00216,19624,1427.9
80224,39.68803,-104.91161,19265,2268.7
80226,39.71081,-105.09155,32237,1534.1
80227,39.66331,-105.10536,34946,1247.8
80228,39.69186,-105.15726,34677,1168.1
80229,39.85472,-104.95867,57274,1767.6
80230,39.72032,-104.88933,10811,1515.2
80231,39.67123,-104.88787,35297,2791.7
80232,39.68892,-105.08983,22398,2226.8
80233,39.89937,-104.94697,47692,2014.6
80234,39.91208,-105.00526,29573,1621.3
80235,39.64615,-105.08909,8374,952.1
80236,39.65169,-105.03966,17207,2068.4
80237,39.63996,-104.90178,22764,2425.6
80238,39.77722,-104.8808,29448,1674.0
80239,39.78801,-104.8333,44077,1647.1
80241,39.92876,-104.95492,33393,1961.0
80246,39.70461,-104.9314,13028,3009.8
80247,39.69684,-104.88127,29453,3904.5
80249,39.84964,-104.69496,41209,333.8
80260,39.86705,-105.00569,34861,2825.6
80264,39.74248,-104.98548,0,0.0
80266,39.79002,-104.90021,0,0.0
80290,39.74411,-104.98675,452,23192.6
80293,39.74608,-104.98972,0,0.0
80294,39.74979,-104.98971,0,0.0
80301,40.04795,-105.19876,25252,340.3
80302,40.0306,-105.35542,29751,122.3
80303,39.97422,-105.21206,24934,439.9
80304,40.04557,-105.29006,25634,1096.5
80305,39.97733,-105.24877,16101,1068.1
80310,40.00465,-105.26254,7530,5332.3
80401,39.71672,-105.23286,43429,341.7
80403,39.83229,-105.32013,20789,56.5
80419,39.7284,-105.20239,0,0.0
80420,39.31451,-106.10553,958,8.8
80421,39.48166,-105.50462,8601,31.8
80422,39.8635,-105.53846,4373,15.8
80423,39.84776,-106.55359,81,0.1
80424,39.47089,-106.01685,10044,30.8
80425,39.34714,-105.23162,325,2.3
80426,39.87393,-106.98452,47,0.2
80427,39.79366,-105.52413,625,16.7
80428,40.85326,-106.91373,635,1.2
80430,40.50925,-106.44688,131,0.4
80432,39.22256,-105.82969,309,0.6
80433,39.49636,-105.29586,8392,48.7
80434,40.91209,-106.28228,32,0.1
80435,39.60161,-105.92452,8447,31.3
80436,39.78203,-105.64349,343,7.5
80438,39.7602,-105.78356,720,5.0
80439,39.6343,-105.42994,24877,56.9
80440,39.13412,-106.04137,3071,3.7
80442,39.91633,-105.89813,2591,18.1
80443,39.50165,-106.16673,3941,14.9
80444,39.63138,-105.73078,1082,11.0
80446,40.16335,-105.937,3550,3.7
80447,40.30116,-105.81712,1992,3.8
80448,39.41769,-105.63747,0,0.0
80449,38.93059,-105.79169,1024,0.9
80451,40.04007,-106.04456,1030,10.7
80452,39.70969,-105.59515,3160,9.4
80453,39.66477,-105.24285,306,224.1
80454,39.63109,-105.25204,1320,101.2
80455,40.11071,-105.39071,378,4.5
80456,39.30643,-105.69211,396,0.6
80457,39.65091,-105.29972,298,187.1
80459,40.1843,-106.41877,2691,1.7
80461,39.24244,-106.29016,7049,11.4
80463,39.95523,-106.73888,105,0.4
80465,39.60437,-105.21521,16277,144.8
80466,39.99008,-105.546,3469,11.6
80467,40.25692,-106.87326,2411,3.4
80468,39.91447,-106.10979,311,0.4
80469,40.21448,-106.96797,407,4.3
80470,39.40104,-105.34527,3888,14.7
80471,39.93507,-105.42048,0,0.0
80473,40.45096,-106.1555,60,0.6
80474,39.92353,-105.56404,294,13.7
80475,39.43012,-105.59234,9,0.1
80476,39.68522,-105.80972,243,1.6
80478,40.02218,-105.85693,1604,16.9
80479,40.02078,-106.86356,21,0.0
80480,40.67188,-106.34175,1199,0.3
80481,40.10351,-105.52253,477,4.2
80482,39.90429,-105.78404,1237,3.4
80483,40.12482,-106.92124,404,1.6
80487,40.58803,-106.89321,18378,8.9
80498,39.7794,-106.22338,9192,12.0
80501,40.16479,-105.10208,43591,1333.9
80503,40.16922,-105.20725,36206,152.4
80504,40.16523,-105.03029,61305,250.3
80510,40.20964,-105.57878,705,4.1
80512,40.62989,-105.56828,1702,1.4
80513,40.29789,-105.10913,16997,91.9
80514,40.07152,-104.95401,6419,268.9
80515,40.45659,-105.37726,786,6.2
80516,40.05333,-105.01869,37107,354.2
80517,40.39731,-105.61165,10093,13.1
80520,40.11387,-104.93347,1684,1104.0
80521,40.59372,-105.1268,38217,1052.5
80524,40.64814,-105.02155,39111,123.1
80525,40.52795,-105.04249,55541,918.0
80526,40.5174,-105.13262,44423,536.4
80528,40.49343,-105.00075,24233,506.6
80530,40.10153,-104.92302,6097,755.6
80532,40.4775,-105.46048,162,1.7
80534,40.33192,-104.93522,19696,158.3
80535,40.73718,-105.19292,2238,15.3
80536,40.87458,-105.38842,2358,2.5
80537,40.38304,-105.20277,44505,140.4
80538,40.48174,-105.16825,49183,185.9
80540,40.23186,-105.39341,4620,11.7
80542,40.23431,-104.99882,5552,233.0
80543,40.34645,-104.8532,9342,116.7
80544,40.10305,-105.17178,0,0.0
80545,40.85911,-105.69644,913,1.2
80546,40.52415,-104.84986,171,590.5
80547,40.52948,-104.96347,8040,547.7
80549,40.84341,-105.05499,14132,29.2
80550,40.48213,-104.90223,44224,325.7
80601,39.96288,-104.80777,41301,608.8
80602,39.96369,-104.90661,42237,530.5
80603,39.9845,-104.74539,16105,84.0
80610,40.66996,-104.58269,4175,9.0
80611,40.62015,-104.24964,586,0.6
80612,40.89924,-104.82287,435,0.6
80615,40.5444,-104.64236,9242,33.7
80620,40.37425,-104.71337,20776,1355.1
80621,40.10732,-104.79841,14542,44.3
80622,40.54235,-104.44732,256,8.8
80623,40.28531,-104.78253,987,569.0
80624,40.45683,-104.45635,707,3.7
80631,40.44216,-104.67809,53920,201.0
80634,40.40075,-104.79222,63553,640.4
80640,39.88536,-104.88202,14073,417.7
80642,40.05353,-104.61565,4449,17.3
80643,40.11186,-104.47164,4257,7.6
80644,40.3371,-104.43866,2266,5.5
80645,40.28409,-104.64731,4970,20.7
80646,40.47537,-104.69761,0,0.0
80648,40.76559,-104.72816,1423,3.6
80649,40.37924,-104.17595,294,0.6
80650,40.6484,-104.77666,1992,13.6
80651,40.23717,-104.81409,4552,18.5
80652,40.11048,-104.2751,492,1.1
80653,40.3931,-103.97685,904,2.6
80654,40.13501,-104.07642,3216,5.3
80701,40.13494,-103.81102,16800,10.5
80705,40.27116,-103.83428,1064,1239.0
80720,40.07457,-103.18878,2248,0.9
80721,40.68821,-102.15297,285,1.2
80722,40.49515,-103.23833,481,2.8
80723,40.15981,-103.55046,6761,9.8
80726,40.91044,-102.7773,453,1.1
80727,40.02185,-102.51484,527,0.8
80728,40.64,-102.87285,975,1.1
80729,40.87439,-104.22632,384,0.3
80731,40.58734,-102.60558,1484,1.5
80732,40.9884,-104.30525,34,7.4
80733,40.35695,-103.47989,545,8.9
80734,40.52472,-102.29259,2976,2.4
80735,39.71549,-102.25029,360,0.5
80736,40.81635,-103.01907,561,1.6
80737,40.88974,-102.19267,1541,2.4
80740,39.74256,-103.38744,136,0.3
80741,40.5598,-103.47339,870,1.5
80742,40.74855,-103.81371,215,0.2
80743,40.21588,-102.95679,1415,1.3
80744,40.87471,-102.38355,543,1.8
80745,40.88801,-103.40077,46,0.1
80746,40.60706,-102.45695,60,14.8
80747,40.94709,-103.16392,463,0.8
80749,40.87574,-102.55354,257,0.6
80750,40.41144,-103.60681,160,0.5
80751,40.65263,-103.24504,17207,14.0
80754,40.69052,-103.64694,156,0.4
80755,39.89966,-102.35155,123,0.4
80757,39.79244,-103.58588,219,0.2
80758,40.11998,-102.2122,3496,2.0
80759,40.10892,-102.68759,4684,2.9
80801,39.73943,-103.11354,88,0.2
80802,38.84317,-102.16393,207,0.2
80804,39.35644,-103.26331,376,0.4
80805,39.29378,-102.44923,391,1.1
80807,39.31575,-102.23303,4121,2.1
80808,39.00043,-104.30638,6670,6.6
80809,38.86503,-104.99733,892,6.9
80810,38.82589,-102.4454,1169,0.8
80812,39.67901,-102.89161,218,0.6
80813,38.76307,-105.09278,1691,5.8
80814,38.94731,-105.17604,4041,15.4
80815,39.40174,-103.08191,895,0.7
80816,38.85162,-105.31591,6372,13.5
80817,38.58347,-104.67412,31101,104.4
80818,39.41539,-103.48119,462,0.5
80819,38.94076,-105.00249,882,57.6
80820,38.77781,-105.56613,537,0.8
80821,38.97366,-103.43248,1250,0.6
80822,39.67088,-102.67815,239,0.9
80823,38.69026,-103.46738,190,0.3
80824,39.66302,-102.49943,352,1.0
80825,38.81864,-102.80624,299,0.2
80826,39.21874,-103.69129,1049,1653.6
80827,39.05821,-105.46272,842,1.2
80828,39.26643,-103.70983,2434,2.1
80829,38.82922,-104.93289,5574,107.0
80830,39.11313,-103.91139,154,0.4
80831,38.98867,-104.51172,33287,68.1
80832,39.06344,-104.02769,987,1.3
80833,38.73874,-103.93699,1107,0.9
80834,39.29735,-102.88617,348,0.5
80835,39.20933,-104.07223,791,2.2
80836,39.30518,-102.58239,1113,1.1
80840,39.00041,-104.85446,6701,109.9
80860,38.69307,-105.09876,589,3.3
80861,39.32645,-102.74844,281,0.4
80862,38.90926,-103.06782,55,0.1
80863,39.03004,-105.07132,12823,28.6
80864,38.69923,-104.18757,1411,2.2
80902,38.68683,-104.8127,11917,253.8
80903,38.83249,-104.81342,17045,1223.9
80904,38.86321,-104.87197,21369,738.8
80905,38.81855,-104.83649,17269,1303.5
80906,38.76744,-104.87023,37403,316.8
80907,38.87912,-104.82137,27135,1064.4
80908,39.0463,-104.69094,23358,95.2
80909,38.85255,-104.77434,36171,1761.2
80910,38.81178,-104.7743,31840,2012.0
80911,38.75325,-104.71955,34296,1191.9
80913,38.70005,-104.76268,6873,111.1
80914,38.82401,-104.70546,519,302.9
80915,38.85271,-104.71652,23570,1158.3
80916,38.80327,-104.71208,40579,852.0
80917,38.88684,-104.74049,30988,2131.3
80918,38.91156,-104.78032,48291,1555.9
80919,38.92797,-104.88025,27539,388.5
80920,38.95579,-104.77191,38154,1186.4
80921,39.02648,-104.88156,25207,198.6
80922,38.88996,-104.70084,30388,2013.3
80923,38.92673,-104.71433,32333,1787.3
80924,38.96727,-104.72199,17043,1124.6
80925,38.76156,-104.64441,17016,228.8
80926,38.64318,-104.92439,1706,8.4
80927,38.92833,-104.65878,6957,597.6
80928,38.64517,-104.44268,691,0.9
80929,38.82453,-104.60833,85,1.4
80930,38.80507,-104.50644,1692,19.1
80938,38.90157,-104.65926,1345,97.6
80939,38.87772,-104.67742,0,0.0
80951,38.88396,-104.6558,4669,616.1
81001,38.29525,-104.5378,31448,378.9
81003,38.27782,-104.65668,14820,468.4
81004,38.05121,-104.71595,26362,63.2
81005,38.21054,-104.84608,31104,60.4
81006,38.24059,-104.47413,11153,38.3
81007,38.35858,-104.78472,34992,99.0
81008,38.40765,-104.59354,11728,44.3
81019,37.94152,-104.83714,1418,41.8
81020,37.43821,-104.6253,807,0.8
81021,38.43332,-103.36732,17,0.0
81022,38.03279,-104.43768,1351,1.4
81023,38.06352,-104.92966,1568,3.9
81024,37.2293,-104.71162,191,1.4
81025,38.34567,-104.26422,787,0.6
81027,37.24687,-103.72308,114,0.1
81029,37.08921,-102.48274,287,0.2
81030,38.10322,-103.51876,153,160.8
81033,38.19575,-103.85557,199,124.8
81036,38.42984,-102.79292,994,0.5
81039,37.94079,-104.08615,1686,1.1
81040,37.79283,-105.2493,328,0.3
81041,37.844,-102.3839,660,0.5
81043,38.11982,-102.22312,54,59.4
81044,37.90328,-102.93628,134,0.2
81045,38.55956,-103.16093,56,0.1
81046,37.29597,-104.36867,3,1.9
81047,38.03226,-102.19206,1565,1.0
81049,37.31338,-103.36308,155,0.1
81050,37.92266,-103.51528,9774,7.4
81052,37.94242,-102.65625,9010,5.2
81054,37.88583,-103.19493,4760,1.9
81055,37.47727,-105.06635,1582,2.5
81057,38.12525,-102.89675,399,3.3
81058,38.10727,-103.88161,967,7.6
81059,37.56259,-103.99322,49,0.0
81062,38.29345,-103.94995,1818,3.0
81063,38.45232,-103.78494,3060,3.0
81064,37.24593,-102.99753,304,0.2
81067,38.01674,-103.72326,5590,10.0
81069,37.88998,-104.88951,1940,2.6
81071,38.44838,-102.2816,299,0.2
81073,37.42414,-102.71496,1880,1.1
81076,38.32338,-103.6167,618,0.8
81077,38.01374,-103.60985,636,110.7
81081,37.07295,-104.14954,81,0.1
81082,37.20343,-104.41717,11750,5.9
81084,37.57031,-102.41929,39,0.1
81087,37.39168,-102.41277,206,2.7
81089,37.6642,-104.66427,4810,2.0
81090,37.36311,-102.22434,765,0.5
81091,37.14869,-104.97774,1201,1.1
81092,38.20283,-102.86779,840,1.7
81101,37.47197,-105.85243,15454,16.2
81120,37.14248,-106.26715,1976,0.9
81121,37.01861,-107.42041,361,31.1
81122,37.31839,-107.50574,8921,7.2
81123,37.40469,-105.5659,726,1.9
81124,37.28543,-106.10688,332,44.0
81125,37.81745,-106.06678,3526,5.2
81126,37.16146,-105.34724,491,19.0
81128,37.06529,-106.65223,18,0.0
81129,37.10495,-106.02167,144,21.3
81130,37.7179,-107.04471,786,0.3
81131,37.87706,-105.66651,1059,1.1
81132,37.71656,-106.41009,3309,1.8
81133,37.44964,-105.32747,1056,1.0
81136,37.72672,-105.85355,318,1.5
81137,37.05555,-107.61596,5662,8.5
81138,37.02302,-105.62737,27,0.5
81140,37.28692,-106.1543,1973,2.7
81141,37.16256,-105.89507,1195,17.9
81143,38.14477,-105.87112,737,0.7
81144,37.5516,-106.14851,6677,9.0
81146,37.64616,-105.6776,779,1.1
81147,37.28675,-107.08333,12923,3.7
81148,37.17183,-105.98542,368,608.8
81149,38.1035,-106.33858,995,0.6
81151,37.23376,-105.71506,1445,1.9
81152,37.12609,-105.39411,1203,1.0
81154,37.63473,-106.67179,1259,1.3
81155,38.26671,-106.09603,218,0.3
81201,38.55129,-106.08157,9561,9.2
81210,38.81898,-106.62219,423,0.3
81211,38.89548,-106.24128,8191,6.6
81212,38.54409,-105.42498,32355,18.6
81220,38.29861,-107.48414,218,0.3
81221,38.36243,-105.14238,360,121.3
81222,38.35492,-105.81612,276,3.3
81223,38.39372,-105.6031,2175,2.1
81224,38.87985,-106.90957,3439,5.1
81225,38.94115,-107.00664,829,11.1
81226,38.32213,-105.10193,7933,23.6
81227,38.54934,-106.29009,0,0.0
81228,39.03402,-106.27723,0,0.0
81230,38.40752,-106.98372,10956,2.5
81232,38.27535,-105.60895,0,0.0
81233,38.49244,-105.81369,1159,7.8
81235,37.99363,-107.33098,845,0.6
81236,38.6955,-106.25424,1290,3.1
81237,38.62842,-106.59108,168,1.2
81239,38.53667,-106.60825,106,0.9
81240,38.4995,-105.03076,4533,12.6
81241,38.62675,-106.48848,166,1.6
81242,38.47181,-106.07288,890,16.8
81243,38.26041,-107.17654,137,0.2
81244,38.36393,-105.16495,659,132.5
81248,38.3991,-106.47763,241,0.3
81251,39.13482,-106.43723,362,1.0
81252,38.10891,-105.42143,4413,2.8
81253,38.18763,-105.07497,516,2.1
81301,37.51095,-107.82066,29892,15.3
81303,37.12903,-107.85677,9696,25.8
81320,37.70115,-108.72654,434,1.1
81321,37.31826,-108.76267,14278,13.1
81323,37.64874,-108.27823,5193,2.7
81324,37.63734,-109.02911,1639,1.5
81325,37.89605,-108.72011,86,0.1
81326,37.14635,-108.11525,2651,2.5
81327,37.5155,-108.66488,527,6.7
81328,37.30054,-108.3101,4159,3.2
81330,37.23484,-108.47828,132,0.8
81331,37.51387,-108.86252,423,0.6
81332,37.69857,-107.99292,452,5.4
81334,37.11594,-108.63674,1411,2.6
81335,37.54381,-108.71978,106,9.2
81401,38.51559,-107.78472,23719,45.8
81403,38.32308,-107.92816,11955,9.1
81410,38.81261,-107.97595,1557,17.6
81411,38.25188,-108.97862,11,0.0
81413,38.97171,-107.90845,5543,13.9
81415,38.64027,-107.6368,1859,2.6
81416,38.66482,-108.20403,14219,9.6
81418,38.90479,-108.05687,1761,9.6
81419,38.86332,-107.74872,3223,5.9
81422,38.32039,-108.70843,520,0.8
81423,38.03835,-108.45816,1462,1.0
81424,38.34098,-108.47346,1166,1.3
81425,38.49363,-108.10469,5139,9.0
81426,37.87339,-107.83191,144,5.7
81427,37.99301,-107.64387,1251,6.5
81428,38.95928,-107.59899,3767,7.7
81429,38.34121,-108.90732,115,0.2
81430,38.04013,-108.05764,755,1.3
81431,38.13808,-108.51429,647,1.9
81432,38.12494,-107.74273,3150,4.0
81433,37.79346,-107.59448,626,1.1
81434,38.95384,-107.35954,85,0.1
81435,37.90014,-107.92397,5626,11.4
81501,39.07174,-108.54569,24142,1074.6
81503,39.03094,-108.48682,16132,283.0
81504,39.1198,-108.49542,31949,458.3
81505,39.18593,-108.59997,11959,64.1
81506,39.15785,-108.53454,11840,191.0
81507,39.0079,-108.62644,16093,55.4
81520,39.10962,-108.43561,13454,252.8
81521,39.12529,-108.85049,16861,35.9
81522,38.66026,-108.93025,24,0.0
81523,38.93803,-108.87362,839,1.1
81524,39.2842,-108.73257,2556,7.2
81525,39.26984,-108.95075,1194,3.0
81526,39.07741,-108.33056,5397,28.8
81527,38.75758,-108.52466,1340,0.6
81601,39.59357,-107.32815,16268,17.1
81610,40.29418,-108.82468,794,1.3
81611,39.14561,-106.74885,9232,11.7
81612,39.05048,-106.82335,50,0.4
81615,39.21437,-106.94172,3048,46.5
81620,39.61485,-106.50555,11085,79.2
81621,39.37803,-106.8772,6349,9.5
81623,39.2451,-107.20921,16349,14.5
81624,39.24611,-107.77259,1487,1.0
81625,40.70295,-107.74652,12242,3.1
81630,39.45769,-108.54627,1052,0.3
81631,39.63116,-106.77136,8676,15.2
81632,39.62015,-106.61132,10527,35.1
81633,40.37644,-108.50983,0,0.0
81635,39.53722,-108.06022,7155,8.3
81637,39.77162,-107.10065,10344,5.1
81638,40.30589,-107.64205,94,0.1
81639,40.52636,-107.24457,2617,2.2
81640,40.69357,-108.51791,132,0.0
81641,40.09112,-107.84699,3578,0.8
81642,39.31202,-106.58448,12,0.0
81643,39.11968,-108.15001,957,2.4
81645,39.47634,-106.46779,1024,3.8
81646,39.10875,-107.99199,207,1.2
81647,39.57972,-107.5364,7037,9.5
81648,39.95096,-108.78498,2832,1.0
81649,39.46433,-106.31954,283,0.8
81650,39.75926,-108.11201,14071,5.3
81652,39.472,-107.67082,6356,23.3
81653,40.9144,-107.2242,0,0.0
81654,39.21462,-107.02597,1495,5.6
81655,39.7477,-106.67821,231,1.4
81656,39.27948,-106.78711,508,3.3
81657,39.64864,-106.32608,4971,16.5
82001,41.095,-104.93265,37955,265.9
82005,41.14631,-104.86787,477,71.1
82007,41.06231,-104.75591,21800,43.4
82009,41.38431,-104.85415,35355,10.7
82050,41.43517,-104.21477,293,0.8
82051,41.60053,-105.64743,59,0.1
82052,41.12399,-105.34802,86,1.4
82053,41.24392,-104.348,1566,2.9
82054,41.0647,-104.35899,871,1.8
82055,41.3483,-106.18191,364,2.4
82058,42.13817,-105.63358,18,0.0
82059,41.05681,-105.17714,279,1.3
